time_ns,trackID,scan_index,track_lat_rate_m_per_s,track_group_changed,track_oncoming,track_status,track_angle_rad,track_range_m,track_bridge_object,track_rolling_count,track_width_m,track_range_accel_m_per_s2,track_med_range_mode,track_range_rate_m_per_s
1619076581441895936,46,0,-1.000000,0,1,3,0.082030,101.800003,0,0,0.000000,-0.050000,2,-9.310000
1619076581442148096,47,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1619076581442394112,48,0,1.000000,0,1,7,0.239110,35.900002,0,0,0.000000,0.000000,0,-9.200000
1619076581442642944,49,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1619076581442895104,50,0,3.000000,0,1,3,0.048869,169.399994,0,0,0.000000,-0.050000,2,-9.340000
1619076581443144960,51,0,0.000000,0,0,1,-0.324631,38.799999,0,0,0.000000,0.000000,1,-8.790000
1619076581443666944,52,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1619076581443667968,53,0,3.250000,0,0,4,0.080285,149.100006,0,0,0.000000,0.300000,0,5.820000
1619076581443894016,54,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1619076581444143104,55,0,2.250000,0,0,3,-0.071558,130.100006,0,0,0.000000,-0.850000,2,0.390000
1619076581444395008,56,0,1.000000,0,1,4,-0.061087,101.699997,0,0,0.000000,-0.050000,0,-9.340000
1619076581444645120,57,0,0.250000,0,0,3,0.013963,50.599998,1,0,0.000000,-0.050000,2,-0.860000
1619076581444894976,58,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1619076581445144064,59,0,0.000000,0,1,3,-0.106465,63.900002,0,0,0.000000,0.100000,2,-9.200000
1619076581445394944,60,0,0.000000,0,1,2,0.059341,138.100006,0,0,0.000000,0.000000,2,-9.340000
1619076581445647872,61,0,0.250000,0,1,3,-0.160570,43.700001,0,0,0.000000,0.000000,1,-9.260000
1619076581445894912,62,0,-2.500000,0,1,3,-0.525344,39.900002,0,0,0.000000,0.050000,1,-7.970000
1619076581446147072,63,0,-4.000000,0,1,3,-0.071558,79.199997,0,0,0.000000,0.050000,2,-9.230000
1619076581479664128,0,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1619076581479913984,1,0,0.000000,0,0,1,0.109956,91.599998,0,0,0.000000,0.000000,2,-9.340000
1619076581480163072,2,0,3.500000,0,1,3,-0.031416,131.899994,0,0,0.000000,-0.050000,2,-9.340000
1619076581480413952,3,0,0.000000,0,0,1,0.303687,26.799999,0,0,0.000000,0.000000,1,-9.070000
1619076581481417984,4,0,0.000000,0,1,3,-0.265290,39.000000,0,0,0.000000,0.150000,1,-8.990000
1619076581481665024,5,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1619076581481914112,6,0,1.250000,0,1,3,0.069813,119.800003,0,0,0.000000,0.050000,2,-9.260000
1619076581482163968,7,0,-0.750000,0,1,3,0.129154,71.199997,0,0,0.000000,0.000000,2,-9.240000
1619076581482418944,8,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1619076581482663936,9,0,-0.250000,0,0,3,0.040143,28.299999,0,0,0.000000,0.000000,3,0.560000
1619076581482913024,10,0,0.500000,0,1,3,-0.012217,112.699997,0,0,0.000000,0.050000,2,-9.270000
1619076581483163904,11,0,0.250000,0,0,7,0.020944,130.000000,0,0,0.000000,-0.050000,0,0.340000
1619076581483414016,12,0,-0.250000,0,1,3,-0.774926,13.100000,0,0,0.000000,2.900000,1,-6.350000
1619076581483667968,13,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1619076581483912960,14,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1619076581484163072,15,0,-3.000000,0,1,3,-0.033161,149.600006,0,0,0.000000,-0.050000,2,-9.340000
1619076581484413952,16,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1619076581484665088,17,0,0.000000,0,0,1,0.246091,30.799999,0,0,0.000000,0.000000,1,-9.190000
1619076581484914944,18,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1619076581485165056,19,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1619076581485451008,20,0,0.000000,0,1,3,0.452040,18.500000,0,0,0.000000,0.400000,1,-8.680000
1619076581485662976,21,0,-1.750000,0,1,3,-0.635300,20.000000,0,0,0.000000,0.050000,1,-7.550000
1619076581485914880,22,0,0.000000,0,0,1,-0.132645,91.400002,0,0,0.000000,0.000000,2,-9.340000
1619076581486162944,23,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1619076581486415104,24,0,0.000000,0,0,1,-0.464258,51.700001,0,0,0.000000,0.000000,1,-8.280000
1619076581486683904,25,0,1.000000,0,0,3,0.136136,130.300003,0,0,0.000000,-1.000000,2,0.260000
1619076581486913024,26,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1619076581487170048,27,0,2.000000,0,1,2,-0.146608,70.900002,0,0,0.000000,-0.050000,2,-9.280000
1619076581487415040,28,0,1.250000,0,1,3,-0.242601,51.299999,0,0,0.000000,0.000000,1,-9.100000
1619076581487665920,29,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1619076581487915008,30,0,-5.500000,0,1,4,-0.406662,37.799999,0,0,0.000000,-0.050000,0,-8.520000
1619076581488168960,31,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1619076581488430080,32,0,-2.000000,0,0,4,0.038397,180.399994,0,0,0.000000,0.600000,0,9.310000
1619076581488667904,33,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1619076581488935936,34,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1619076581489166080,35,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1619076581489415936,36,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1619076581489665024,37,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1619076581489914112,38,0,0.000000,0,1,3,-0.366519,52.299999,0,0,0.000000,0.050000,1,-8.700000
1619076581490166016,39,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1619076581490414080,40,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1619076581490665984,41,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1619076581490917120,42,0,-0.500000,0,1,4,0.141372,54.099998,0,0,0.000000,0.150000,0,-9.140000
1619076581491163904,43,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1619076581491416064,44,0,7.750000,0,1,3,-0.595157,45.400002,0,0,0.000000,1.150000,1,-7.790000
1619076581491663872,45,0,-2.500000,0,1,4,-0.040143,119.599998,0,0,0.000000,-0.050000,0,-9.340000
1619076581491915008,46,0,-2.000000,0,1,3,0.085521,101.400002,0,0,0.000000,-0.050000,2,-9.340000
1619076581492163072,47,0,0.000000,0,0,1,-0.052360,153.899994,0,0,0.000000,0.000000,2,-9.370000
1619076581492418048,48,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1619076581492664064,49,0,0.000000,0,0,1,-0.616101,24.000000,0,0,0.000000,0.000000,1,-7.390000
1619076581492919040,50,0,3.250000,0,1,3,0.048869,168.899994,0,0,0.000000,-0.050000,2,-9.350000
1619076581493168128,51,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1619076581493666048,52,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1619076581493667072,53,0,3.250000,0,0,4,0.078540,149.399994,0,0,0.000000,0.300000,0,5.830000
1619076581493915904,54,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
