time_ns,trackID,scan_index,track_lat_rate_m_per_s,track_group_changed,track_oncoming,track_status,track_angle_rad,track_range_m,track_bridge_object,track_rolling_count,track_width_m,track_range_accel_m_per_s2,track_med_range_mode,track_range_rate_m_per_s
1602494819460425984,17,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819460676096,18,0,0.000000,0,0,3,-0.155334,33.000000,1,0,0.000000,-0.050000,3,-0.210000
1602494819460925952,19,0,0.000000,0,0,4,-0.050615,112.599998,0,0,0.000000,0.050000,0,-0.040000
1602494819461174016,20,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819461392896,21,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819461676032,22,0,0.000000,0,0,4,-0.054105,106.300003,1,0,0.000000,-0.050000,0,-0.120000
1602494819461893120,23,0,0.000000,0,0,3,0.059341,143.899994,1,0,0.000000,-0.050000,2,-0.140000
1602494819462142976,24,0,-0.250000,0,0,3,0.303687,32.799999,0,0,0.000000,0.050000,1,-0.050000
1602494819462425088,25,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819462642944,26,0,-0.250000,0,0,4,-0.052360,100.500000,1,0,0.000000,0.150000,0,-0.020000
1602494819462926080,27,0,0.000000,0,0,3,0.127409,70.099998,1,0,0.000000,0.100000,2,-0.070000
1602494819463142912,28,0,-1.250000,0,0,3,0.118682,76.400002,1,0,0.000000,-0.050000,2,-0.110000
1602494819463426048,29,0,0.000000,0,0,3,-0.059341,82.500000,1,0,0.000000,0.150000,2,-0.070000
1602494819463674880,30,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819463928064,31,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819464175104,32,0,0.000000,0,0,3,0.097738,88.199997,1,0,0.000000,-0.050000,2,-0.150000
1602494819464393984,33,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819464677120,34,0,-1.250000,0,0,2,-0.132645,41.900002,0,0,0.000000,-0.050000,2,-0.200000
1602494819464925952,35,0,0.250000,0,0,4,0.071558,113.000000,1,0,0.000000,0.050000,0,-0.020000
1602494819465175040,36,0,-1.750000,0,0,3,-0.218166,23.900000,0,0,0.000000,-0.050000,1,-0.160000
1602494819465425920,37,0,0.000000,0,0,3,-0.075049,76.300003,1,0,0.000000,0.050000,2,-0.070000
1602494819465675008,38,0,0.000000,0,0,4,0.080285,107.099998,1,0,0.000000,0.100000,0,-0.020000
1602494819465926912,39,0,0.000000,0,0,3,-0.083776,70.099998,1,0,0.000000,0.050000,2,-0.040000
1602494819466173952,40,0,0.000000,0,0,4,0.062832,130.699997,1,0,0.000000,-0.050000,0,-0.100000
1602494819466426112,41,0,-1.750000,0,0,4,-0.027925,176.800003,0,0,0.000000,-0.050000,0,-0.130000
1602494819466643968,42,0,5.250000,0,0,4,0.055851,154.899994,1,0,0.000000,-0.100000,0,-0.120000
1602494819466895104,43,0,-0.250000,0,0,3,0.085521,100.900002,1,0,0.000000,0.050000,2,-0.050000
1602494819467143936,44,0,-1.500000,0,0,2,-0.380482,15.300000,0,0,0.000000,-0.050000,1,-0.200000
1602494819467394048,45,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819467643904,46,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819467892992,47,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819468177920,48,0,0.000000,0,0,1,-0.144862,36.799999,0,0,0.000000,0.000000,1,-0.260000
1602494819468424960,49,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819468675072,50,0,0.000000,0,0,3,0.045379,170.300003,1,0,0.000000,0.000000,2,-0.070000
1602494819468892928,51,0,0.000000,0,0,3,0.071558,122.599998,1,0,0.000000,0.050000,2,-0.070000
1602494819469176064,52,0,0.500000,0,0,4,0.193732,45.799999,1,0,0.000000,-0.050000,0,-0.090000
1602494819469425920,53,0,0.000000,0,0,3,-0.040143,143.899994,0,0,0.000000,0.000000,2,-0.070000
1602494819469675008,54,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819469925888,55,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819470176000,56,0,0.000000,0,0,3,0.139626,62.799999,1,0,0.000000,0.000000,2,-0.070000
1602494819470426880,57,0,-0.250000,0,0,4,0.064577,136.500000,1,0,0.000000,0.050000,0,0.000000
1602494819470675968,58,0,0.000000,0,0,3,-0.055851,94.400002,1,0,0.000000,0.000000,2,-0.080000
1602494819470927872,59,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819471175936,60,0,-0.250000,0,0,4,0.230383,32.799999,1,0,0.000000,0.050000,0,-0.020000
1602494819471426048,61,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819471676928,62,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819471894016,63,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819505423872,0,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819505673984,1,0,0.000000,0,0,3,-0.445059,11.400000,0,0,0.000000,-0.050000,1,-0.110000
1602494819505924096,2,0,0.000000,0,0,3,-0.249582,19.700001,0,0,0.000000,-0.100000,1,-0.170000
1602494819506173952,3,0,0.500000,0,0,3,0.331613,25.700001,0,0,0.000000,-0.100000,1,-0.200000
1602494819507203072,4,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819507424000,5,0,-0.250000,0,0,3,0.591667,15.100000,0,0,0.000000,-0.050000,1,-0.200000
1602494819507674112,6,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819507923968,7,0,2.500000,0,0,5,0.448550,19.500000,0,0,0.000000,-0.050000,1,-0.240000
1602494819508174080,8,0,0.000000,0,0,3,0.087266,94.599998,1,0,0.000000,0.000000,2,-0.060000
1602494819508423936,9,0,-0.250000,0,0,3,-0.176278,29.299999,0,0,0.000000,-0.100000,1,-0.190000
1602494819508674048,10,0,0.000000,0,0,3,-0.057596,87.900002,1,0,0.000000,0.050000,2,-0.090000
1602494819508923904,11,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819509175040,12,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819509424896,13,0,1.250000,0,0,3,0.207694,40.099998,0,0,0.000000,-0.100000,1,-0.230000
1602494819509678080,14,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819509926912,15,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819510176000,16,0,0.250000,0,0,3,0.102974,82.599998,1,0,0.000000,0.000000,2,-0.090000
1602494819510426112,17,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819510675968,18,0,0.000000,0,0,3,-0.155334,33.000000,1,0,0.000000,-0.100000,3,-0.240000
1602494819510927872,19,0,0.000000,0,0,4,-0.050615,112.599998,0,0,0.000000,0.050000,0,-0.040000
1602494819511177984,20,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819511428096,21,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819511677952,22,0,0.000000,0,0,4,-0.054105,106.300003,1,0,0.000000,-0.050000,0,-0.130000
1602494819511927040,23,0,0.000000,0,0,3,0.059341,143.899994,1,0,0.000000,-0.100000,2,-0.170000
1602494819512176896,24,0,-0.250000,0,0,4,0.303687,32.799999,0,0,0.000000,0.050000,0,-0.050000
1602494819512428032,25,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819512675072,26,0,-0.250000,0,0,3,-0.050615,100.500000,1,0,0.000000,0.150000,2,-0.050000
1602494819512925952,27,0,0.000000,0,0,3,0.129154,70.099998,1,0,0.000000,0.050000,2,-0.090000
1602494819513176064,28,0,-1.500000,0,0,3,0.120428,76.400002,1,0,0.000000,-0.050000,2,-0.140000
1602494819513425920,29,0,0.000000,0,0,3,-0.068068,82.500000,1,0,0.000000,0.100000,2,-0.090000
1602494819513675008,30,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819513926912,31,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819514177024,32,0,0.000000,0,0,4,0.097738,88.199997,1,0,0.000000,-0.050000,0,-0.160000
1602494819514426880,33,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819514675968,34,0,-1.750000,0,0,2,-0.127409,41.900002,0,0,0.000000,-0.050000,2,-0.230000
1602494819514927104,35,0,0.250000,0,0,4,0.071558,113.000000,1,0,0.000000,0.050000,0,-0.020000
1602494819515175936,36,0,-1.250000,0,0,3,-0.218166,23.900000,0,0,0.000000,-0.100000,1,-0.200000
1602494819515426048,37,0,0.000000,0,0,3,-0.075049,76.300003,1,0,0.000000,0.050000,2,-0.090000
1602494819515675904,38,0,0.000000,0,0,4,0.080285,107.099998,1,0,0.000000,0.100000,0,-0.020000
1602494819515924992,39,0,0.000000,0,0,3,-0.083776,70.099998,1,0,0.000000,0.050000,2,-0.060000
1602494819516174080,40,0,0.000000,0,0,4,0.062832,130.699997,1,0,0.000000,-0.050000,0,-0.120000
1602494819516453888,41,0,-1.750000,0,0,4,-0.027925,176.800003,0,0,0.000000,-0.050000,0,-0.150000
1602494819516701952,42,0,5.250000,0,0,4,0.055851,154.899994,1,0,0.000000,-0.100000,0,-0.130000
1602494819516964096,43,0,-0.250000,0,0,4,0.085521,100.900002,1,0,0.000000,0.050000,0,-0.050000
1602494819517209088,44,0,-2.500000,0,0,2,-0.354302,15.300000,0,0,0.000000,-0.050000,1,-0.230000
1602494819517424128,45,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819517675008,46,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819517924096,47,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819518173952,48,0,-1.500000,0,0,2,-0.155334,36.799999,0,0,0.000000,0.000000,2,-0.270000
1602494819518424064,49,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819518701056,50,0,0.000000,0,0,3,0.045379,170.300003,1,0,0.000000,-0.050000,2,-0.100000
1602494819518926080,51,0,0.000000,0,0,3,0.071558,122.599998,1,0,0.000000,0.000000,2,-0.090000
1602494819519174912,52,0,0.500000,0,0,4,0.193732,45.799999,1,0,0.000000,-0.050000,0,-0.110000
1602494819519424000,53,0,0.000000,0,0,3,-0.040143,143.899994,0,0,0.000000,-0.050000,2,-0.100000
1602494819519674112,54,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819519923968,55,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819520175104,56,0,0.000000,0,0,3,0.139626,62.799999,1,0,0.000000,-0.050000,2,-0.100000
1602494819520423936,57,0,-0.250000,0,0,4,0.064577,136.500000,1,0,0.000000,0.050000,0,0.000000
1602494819520673024,58,0,0.000000,0,0,3,-0.055851,94.400002,1,0,0.000000,-0.050000,2,-0.110000
1602494819520924928,59,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819521208064,60,0,-0.500000,0,0,3,0.237365,32.799999,1,0,0.000000,0.000000,1,-0.050000
1602494819521452032,61,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819521675008,62,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819521955072,63,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819555421952,0,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819555674112,1,0,0.250000,0,0,3,-0.467748,11.400000,0,0,0.000000,-0.100000,1,-0.140000
1602494819555926016,2,0,-0.250000,0,0,3,-0.247837,19.700001,0,0,0.000000,-0.100000,1,-0.200000
1602494819556173056,3,0,0.500000,0,0,3,0.331613,25.700001,0,0,0.000000,-0.100000,1,-0.230000
1602494819557177088,4,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819557425920,5,0,-0.250000,0,0,3,0.591667,15.100000,0,0,0.000000,-0.100000,1,-0.240000
1602494819557675008,6,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819557924096,7,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819558173952,8,0,0.000000,0,0,4,0.087266,94.599998,1,0,0.000000,0.000000,0,-0.060000
1602494819558426112,9,0,-0.250000,0,0,3,-0.176278,29.200001,0,0,0.000000,-0.100000,1,-0.220000
1602494819558671872,10,0,0.000000,0,0,3,-0.057596,87.900002,1,0,0.000000,0.000000,2,-0.140000
1602494819558924032,11,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819559173888,12,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819559420928,13,0,0.750000,0,0,3,0.211185,40.099998,0,0,0.000000,-0.200000,1,-0.270000
1602494819559672064,14,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819559922944,15,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819560173056,16,0,0.250000,0,0,3,0.102974,82.500000,1,0,0.000000,-0.050000,2,-0.160000
1602494819560423936,17,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819560673024,18,0,0.000000,0,0,3,-0.155334,33.000000,1,0,0.000000,-0.100000,3,-0.270000
1602494819560923904,19,0,0.000000,0,0,4,-0.050615,112.599998,0,0,0.000000,0.050000,0,-0.040000
1602494819561174016,20,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819561423104,21,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819561673984,22,0,0.000000,0,0,4,-0.054105,106.199997,1,0,0.000000,-0.050000,0,-0.150000
1602494819561924096,23,0,0.000000,0,0,3,0.057596,143.899994,1,0,0.000000,-0.100000,2,-0.200000
1602494819562173952,24,0,-0.250000,0,0,3,0.289725,32.799999,0,0,0.000000,0.000000,1,-0.120000
1602494819563173120,25,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819563424000,26,0,-0.250000,0,0,3,-0.052360,100.500000,1,0,0.000000,0.100000,2,-0.120000
1602494819563674880,27,0,0.000000,0,0,4,0.129154,70.099998,1,0,0.000000,0.050000,0,-0.090000
1602494819563922944,28,0,-1.500000,0,0,4,0.120428,76.400002,1,0,0.000000,-0.050000,0,-0.160000
1602494819564173056,29,0,0.000000,0,0,3,-0.066323,82.500000,1,0,0.000000,0.100000,2,-0.150000
1602494819564423936,30,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819564674048,31,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819564923904,32,0,0.000000,0,0,4,0.097738,88.199997,1,0,0.000000,-0.050000,0,-0.180000
1602494819565174016,33,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819565424128,34,0,-4.500000,0,0,3,-0.125664,41.799999,0,0,0.000000,-0.050000,2,-0.270000
1602494819565675008,35,0,0.000000,0,0,3,0.078540,113.000000,1,0,0.000000,0.000000,2,-0.050000
1602494819565925120,36,0,-0.750000,0,0,3,-0.218166,23.799999,0,0,0.000000,-0.100000,1,-0.230000
1602494819566176000,37,0,0.000000,0,0,3,-0.075049,76.300003,1,0,0.000000,0.050000,2,-0.160000
1602494819566424064,38,0,0.000000,0,0,3,0.078540,107.099998,1,0,0.000000,0.050000,2,-0.050000
1602494819566672896,39,0,0.000000,0,0,3,-0.080285,70.099998,1,0,0.000000,0.000000,2,-0.150000
1602494819566924032,40,0,-0.250000,0,0,3,0.064577,130.699997,1,0,0.000000,-0.050000,2,-0.160000
1602494819567173888,41,0,-1.750000,0,0,4,-0.027925,176.800003,0,0,0.000000,-0.050000,0,-0.160000
1602494819567420928,42,0,4.500000,0,0,3,0.054105,154.899994,1,0,0.000000,-0.200000,2,-0.200000
1602494819567672064,43,0,-0.250000,0,0,4,0.085521,100.900002,1,0,0.000000,0.050000,0,-0.050000
1602494819567922944,44,0,-3.250000,0,0,2,-0.338594,15.300000,0,0,0.000000,-0.050000,1,-0.270000
1602494819568173056,45,0,0.000000,0,0,1,-0.050615,131.199997,0,0,0.000000,0.000000,2,-0.320000
1602494819568422912,46,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819568673024,47,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819568923904,48,0,-2.250000,0,0,2,-0.139626,36.799999,0,0,0.000000,-0.050000,2,-0.290000
1602494819569172992,49,0,0.000000,0,0,1,0.441568,19.200001,0,0,0.000000,0.000000,1,-0.310000
1602494819569423872,50,0,0.000000,0,0,3,0.045379,170.300003,1,0,0.000000,-0.050000,2,-0.170000
1602494819569672960,51,0,0.000000,0,0,3,0.071558,122.599998,1,0,0.000000,-0.050000,2,-0.160000
1602494819569924096,52,0,0.500000,0,0,4,0.193732,45.799999,1,0,0.000000,-0.050000,0,-0.120000
1602494819570173952,53,0,0.000000,0,0,3,-0.038397,143.899994,0,0,0.000000,-0.050000,2,-0.170000
1602494819570424064,54,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819570672896,55,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819570925056,56,0,0.250000,0,0,3,0.137881,62.799999,1,0,0.000000,-0.050000,2,-0.170000
1602494819571174912,57,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819571424000,58,0,0.000000,0,0,4,-0.055851,94.400002,1,0,0.000000,-0.050000,0,-0.120000
1602494819571674880,59,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819571922944,60,0,-0.750000,0,0,3,0.246091,32.799999,1,0,0.000000,-0.050000,1,-0.130000
1602494819572175872,61,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819572421888,62,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819572674048,63,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819605422080,0,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819605672960,1,0,0.250000,0,0,3,-0.467748,11.500000,0,0,0.000000,-0.100000,1,-0.170000
1602494819605924096,2,0,-0.250000,0,0,3,-0.247837,19.700001,0,0,0.000000,-0.100000,1,-0.230000
1602494819606173952,3,0,0.000000,0,0,3,0.333358,25.600000,0,0,0.000000,-0.100000,1,-0.260000
1602494819607173120,4,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819607424000,5,0,-0.250000,0,0,4,0.593412,15.100000,1,0,0.000000,-0.100000,0,-0.260000
1602494819607674112,6,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819607922944,7,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819608174080,8,0,0.000000,0,0,3,0.082030,94.500000,1,0,0.000000,-0.050000,2,-0.160000
1602494819608422912,9,0,-0.250000,0,0,3,-0.178024,29.200001,0,0,0.000000,-0.100000,1,-0.250000
1602494819608674048,10,0,0.000000,0,0,3,-0.057596,87.800003,1,0,0.000000,-0.200000,2,-0.220000
1602494819608923904,11,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819609174016,12,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819609423104,13,0,-0.250000,0,0,3,0.216421,40.099998,0,0,0.000000,-0.300000,1,-0.320000
1602494819609673984,14,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819609922048,15,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819610172928,16,0,0.250000,0,0,3,0.102974,82.500000,1,0,0.000000,-0.200000,2,-0.230000
1602494819610423040,17,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819610672896,18,0,0.000000,0,0,3,-0.155334,33.000000,1,0,0.000000,-0.100000,3,-0.340000
1602494819610923008,19,0,0.000000,0,0,3,-0.048869,112.599998,0,0,0.000000,0.000000,2,-0.080000
1602494819611173120,20,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819611424000,21,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819611673088,22,0,0.000000,0,0,4,-0.054105,106.199997,1,0,0.000000,-0.050000,0,-0.160000
1602494819611923968,23,0,0.250000,0,0,3,0.057596,143.899994,1,0,0.000000,-0.100000,2,-0.230000
1602494819612174080,24,0,0.000000,0,0,3,0.286234,32.799999,0,0,0.000000,-0.200000,1,-0.200000
1602494819612424960,25,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819612674048,26,0,-0.250000,0,0,4,-0.052360,100.500000,1,0,0.000000,0.100000,0,-0.120000
1602494819612923904,27,0,0.000000,0,0,4,0.129154,70.099998,1,0,0.000000,0.050000,0,-0.090000
1602494819613174016,28,0,-0.750000,0,0,3,0.113446,76.400002,1,0,0.000000,-0.100000,2,-0.200000
1602494819613423104,29,0,-0.250000,0,0,3,-0.064577,82.500000,1,0,0.000000,-0.100000,2,-0.220000
1602494819613670912,30,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819613923072,31,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819614171904,32,0,0.000000,0,0,4,0.097738,88.199997,1,0,0.000000,-0.050000,0,-0.200000
1602494819614424064,33,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819614672896,34,0,-4.500000,0,0,3,-0.123918,41.799999,1,0,0.000000,-0.100000,2,-0.310000
1602494819614921984,35,0,0.000000,0,0,4,0.078540,113.000000,1,0,0.000000,0.000000,0,-0.050000
1602494819615173120,36,0,-0.500000,0,0,3,-0.218166,23.799999,0,0,0.000000,-0.100000,1,-0.260000
1602494819615422976,37,0,0.000000,0,0,3,-0.075049,76.300003,1,0,0.000000,-0.150000,2,-0.230000
1602494819615694080,38,0,0.000000,0,0,4,0.078540,107.099998,1,0,0.000000,0.050000,0,-0.050000
1602494819615923968,39,0,0.000000,0,0,3,-0.080285,70.099998,1,0,0.000000,-0.200000,2,-0.220000
1602494819616173056,40,0,-0.250000,0,0,3,0.064577,130.699997,1,0,0.000000,-0.100000,2,-0.200000
1602494819616422912,41,0,-0.750000,0,0,3,-0.031416,176.800003,0,0,0.000000,-0.050000,2,-0.200000
1602494819616670976,42,0,4.500000,0,0,4,0.054105,154.899994,1,0,0.000000,-0.200000,0,-0.210000
1602494819616922880,43,0,-0.250000,0,0,3,0.080285,100.900002,1,0,0.000000,0.000000,2,-0.090000
1602494819617172992,44,0,-3.250000,0,0,2,-0.335103,15.300000,0,0,0.000000,-0.050000,1,-0.300000
1602494819617423104,45,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819617670912,46,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819617924096,47,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819618173952,48,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
1602494819618423040,49,0,0.750000,0,0,2,0.483456,19.200001,0,0,0.000000,-0.050000,1,-0.330000
1602494819618672896,50,0,0.000000,0,0,3,0.045379,170.300003,1,0,0.000000,-0.200000,2,-0.240000
1602494819618924032,51,0,0.000000,0,0,3,0.071558,122.500000,1,0,0.000000,-0.200000,2,-0.230000
1602494819619173888,52,0,0.500000,0,0,4,0.193732,45.799999,1,0,0.000000,-0.050000,0,-0.140000
1602494819619424000,53,0,0.000000,0,0,3,-0.038397,143.899994,0,0,0.000000,-0.200000,2,-0.240000
1602494819619672064,54,0,0.000000,0,0,0,-0.000000,0.000000,0,0,0.000000,0.000000,0,81.910004
